FROM,TO,MONTH,YEAR,AVG,MIN,MAX
USD,PKR,2,2021,159.189800,158.290000,160.150000
USD,PKR,3,2021,156.158933,152.923700,158.280000
USD,PKR,4,2021,153.079389,152.610000,154.220000
USD,PKR,5,2021,153.049215,152.000000,154.510000
USD,PKR,6,2021,156.217400,154.240000,158.210000
USD,PKR,7,2021,159.844849,157.283000,162.615661
USD,PKR,8,2021,164.628847,162.231786,166.807715
USD,PKR,9,2021,168.409733,166.382896,170.674558
USD,PKR,10,2021,171.978108,170.432525,175.206506
USD,PKR,11,2021,173.488782,169.375876,176.489095
USD,PKR,12,2021,177.593549,175.438229,179.342052
USD,PLN,1,2021,3.724917,3.660237,3.762351
USD,PLN,2,2021,3.717095,3.690961,3.757239
USD,PLN,3,2021,3.865511,3.755331,3.967464
USD,PLN,4,2021,3.808158,3.764037,3.923804
USD,PLN,5,2021,3.728353,3.656148,3.813244
USD,PLN,6,2021,3.736404,3.653073,3.823500
USD,PLN,7,2021,3.858731,3.796334,3.906473
USD,PLN,8,2021,3.881210,3.827615,3.932397
USD,PLN,9,2021,3.881388,3.797844,3.989723
USD,PLN,10,2021,3.957160,3.923552,3.991875
USD,PLN,11,2021,4.071543,3.962256,4.185008
USD,PLN,12,2021,4.081543,4.052650,4.110441
USD,PSL,1,2021,0.166667,0.166667,0.166667
USD,PSL,2,2021,0.166667,0.166667,0.166667
USD,PSL,3,2021,0.166667,0.166667,0.166667
USD,PSL,4,2021,0.166667,0.166667,0.166667
USD,PSL,5,2021,0.166667,0.166667,0.166667
USD,PSL,6,2021,0.166667,0.166667,0.166667
USD,PSL,7,2021,0.166667,0.166667,0.166667
USD,PSL,8,2021,0.166667,0.166667,0.166667
USD,PSL,9,2021,0.166667,0.166667,0.166667
USD,PSL,10,2021,0.166667,0.166667,0.166667
USD,PSL,11,2021,0.166667,0.166667,0.166667
USD,PSL,12,2021,0.166667,0.166667,0.166667
USD,PTE,1,2021,164.728936,162.491490,166.182029
USD,PTE,2,2021,165.720362,163.993456,167.305349
USD,PTE,3,2021,168.494984,166.333693,170.986780
USD,PTE,4,2021,167.372081,165.291450,170.681083
USD,PTE,5,2021,165.067464,163.471950,166.998751
USD,PTE,6,2021,166.433466,163.993456,168.699091
USD,PTE,7,2021,169.588186,168.599781,170.390957
USD,PTE,8,2021,170.310984,168.670705,171.777911
USD,PTE,9,2021,170.335670,168.869609,173.142758
USD,PTE,10,2021,172.808525,172.013728,173.697799
USD,PTE,11,2021,175.669463,172.784625,178.905943
USD,PTE,12,2021,177.359098,176.807479,178.111230
USD,PYG,1,2021,6898.058458,6834.661806,6999.416990
USD,PYG,2,2021,6737.638063,6592.812861,6939.859733
USD,PYG,3,2021,6572.660539,6438.353148,6675.523277
USD,PYG,4,2021,6395.870591,6244.082221,6519.862887
USD,PYG,5,2021,6717.712549,6585.041634,6820.346712
USD,PYG,6,2021,6750.700826,6691.626271,6796.272967
USD,PYG,7,2021,6843.420662,6742.908545,6925.067221
USD,PYG,8,2021,6924.112920,6901.045510,6946.328603
USD,PYG,9,2021,6897.970374,6863.598160,6937.006275
USD,PYG,10,2021,6909.156038,6890.675949,6952.986673
USD,PYG,11,2021,6861.672773,6819.756301,6904.988177
USD,PYG,12,2021,6818.406205,6777.613829,6892.450612
USD,QAR,1,2021,3.640000,3.640000,3.640000
USD,QAR,2,2021,3.640000,3.640000,3.640000
USD,QAR,3,2021,3.640000,3.640000,3.640000
USD,QAR,4,2021,3.640000,3.640000,3.640000
USD,QAR,5,2021,3.640000,3.640000,3.640000
USD,QAR,6,2021,3.640000,3.640000,3.640000
USD,QAR,7,2021,3.640000,3.640000,3.640000
USD,QAR,8,2021,3.640000,3.640000,3.640000
USD,QAR,9,2021,3.640000,3.640000,3.640000
USD,QAR,10,2021,3.640000,3.640000,3.640000
USD,QAR,11,2021,3.640000,3.640000,3.640000
USD,QAR,12,2021,3.640000,3.640000,3.640000
USD,ROL,1,2021,40041.777968,39487.761388,40403.680371
USD,ROL,2,2021,40297.005209,39875.664622,40680.130184
USD,ROL,3,2021,41084.800366,40445.532233,41981.236674
USD,ROL,4,2021,41100.395556,40586.198368,41791.248084
USD,ROL,5,2021,40550.199341,40158.186562,41042.065806
USD,ROL,6,2021,40875.863647,40238.036810,41467.519354
USD,ROL,7,2021,41664.873055,41378.353377,41873.193949
USD,ROL,8,2021,41822.698168,41376.409221,42279.153457
USD,ROL,9,2021,42032.392957,41642.520216,42728.214872
USD,ROL,10,2021,42650.413976,42460.746461,42850.459193
USD,ROL,11,2021,43368.104053,42661.380677,44166.517937
USD,ROL,12,2021,43783.759846,43644.060323,43965.884861
USD,RON,1,2021,4.004178,3.948776,4.040368
USD,RON,2,2021,4.029701,3.987566,4.068013
USD,RON,3,2021,4.108480,4.044553,4.198124
USD,RON,4,2021,4.110040,4.058620,4.179125
USD,RON,5,2021,4.055020,4.015819,4.104207
USD,RON,6,2021,4.087586,4.023804,4.146752
USD,RON,7,2021,4.166487,4.137835,4.187319
USD,RON,8,2021,4.182270,4.137641,4.227915
USD,RON,9,2021,4.203239,4.164252,4.272821
USD,RON,10,2021,4.265041,4.246075,4.285046
USD,RON,11,2021,4.336810,4.266138,4.416652
USD,RON,12,2021,4.378376,4.364406,4.396588
USD,RSD,1,2021,96.781435,95.287939,97.525801
USD,RSD,2,2021,97.167952,96.202738,98.454456
USD,RSD,3,2021,98.773920,97.538732,100.282929
USD,RSD,4,2021,98.167894,96.807088,100.281190
USD,RSD,5,2021,96.850190,95.856711,97.937812
USD,RSD,6,2021,97.665235,96.145454,98.977758
USD,RSD,7,2021,99.496717,98.687356,100.326958
USD,RSD,8,2021,99.867136,98.763798,100.778505
USD,RSD,9,2021,99.902009,99.017218,101.632347
USD,RSD,10,2021,101.350242,100.669409,101.887079
USD,RSD,11,2021,103.032905,101.273362,105.010138
USD,RSD,12,2021,104.017119,103.676987,104.453378
USD,RUB,1,2021,74.416814,73.444197,76.407410
USD,RUB,2,2021,74.358566,73.340589,75.910543
USD,RUB,3,2021,74.492767,72.693946,76.280169
USD,RUB,4,2021,76.092594,74.246682,77.697661
USD,RUB,5,2021,73.997927,73.383329,75.346397
USD,RUB,6,2021,72.595012,71.721237,73.547076
USD,RUB,7,2021,73.929386,72.878240,75.204089
USD,RUB,8,2021,73.573175,72.705872,74.480250
USD,RUB,9,2021,72.872839,72.460002,73.495005
USD,RUB,10,2021,71.347672,69.411000,73.033362
USD,RUB,11,2021,72.830991,70.836909,75.254805
USD,RUB,12,2021,73.861267,73.438376,75.313791
USD,RWF,1,2021,986.882237,971.147352,995.582998
USD,RWF,2,2021,989.817428,978.649157,994.045427
USD,RWF,3,2021,987.845128,975.112750,995.314633
USD,RWF,4,2021,992.096503,977.859211,1000.337805
USD,RWF,5,2021,992.525936,983.958112,1003.444263
USD,RWF,6,2021,990.932534,983.756571,1007.290219
USD,RWF,7,2021,999.602370,984.000110,1011.442127
USD,RWF,8,2021,1006.708113,997.643780,1010.102049
USD,RWF,9,2021,1005.893514,994.228467,1017.880947
USD,RWF,10,2021,1008.605230,994.625375,1018.456499
USD,RWF,11,2021,1012.624635,999.097028,1037.895422
USD,RWF,12,2021,1015.619034,1001.288136,1041.633869
USD,SAR,1,2021,3.750000,3.750000,3.750000
USD,SAR,2,2021,3.750000,3.750000,3.750000
USD,SAR,3,2021,3.750000,3.750000,3.750000
USD,SAR,4,2021,3.750000,3.750000,3.750000
USD,SAR,5,2021,3.750000,3.750000,3.750000
USD,SAR,6,2021,3.750000,3.750000,3.750000
USD,SAR,7,2021,3.750000,3.750000,3.750000
USD,SAR,8,2021,3.750000,3.750000,3.750000
USD,SAR,9,2021,3.750000,3.750000,3.750000
USD,SAR,10,2021,3.750000,3.750000,3.750000
USD,SAR,11,2021,3.750000,3.750000,3.750000
USD,SAR,12,2021,3.750000,3.750000,3.750000
USD,SBD,1,2021,7.995025,7.965600,8.062000
USD,SBD,2,2021,8.002640,7.978300,8.029600
USD,SBD,3,2021,7.976797,7.908900,8.144100
USD,SBD,4,2021,7.982298,7.962500,7.997500
USD,SBD,5,2021,7.968295,7.956100,7.981500
USD,SBD,6,2021,7.992586,7.965600,8.026400
USD,SBD,7,2021,8.041159,8.018066,8.076521
USD,SBD,8,2021,8.053640,8.029337,8.082792
USD,SBD,9,2021,8.057043,8.040556,8.078049
USD,SBD,10,2021,8.052692,8.012047,8.071246
USD,SBD,11,2021,8.039892,8.008012,8.075274
USD,SBD,12,2021,8.091605,8.058049,8.135066
USD,SCR,1,2021,20.910000,20.910000,20.910000
USD,SCR,2,2021,20.944370,20.910000,21.324900
USD,SCR,3,2021,20.899113,20.060000,21.200191
USD,SCR,4,2021,15.682986,13.126435,19.150000
USD,SCR,5,2021,15.852658,14.962441,16.529171
USD,SCR,6,2021,15.393498,14.080927,16.525557
USD,SCR,7,2021,14.480851,13.746175,16.236171
USD,SCR,8,2021,14.552431,13.192783,15.458500
USD,SCR,9,2021,13.789282,13.227000,14.210700
USD,SCR,10,2021,14.385000,14.041100,14.592500
USD,SCR,11,2021,14.485245,14.389900,14.608000
USD,SCR,12,2021,14.433266,13.311712,14.602300
USD,SDD,1,2021,5523.237347,5500.000000,5539.135473
USD,SDD,2,2021,10329.281477,5504.999506,37591.484581
USD,SDD,3,2021,37974.285327,37525.100307,38190.446738
USD,SDD,4,2021,38186.913878,38024.778825,38825.104453
USD,SDD,5,2021,40675.590914,39027.885337,41956.395214
USD,SDD,6,2021,43459.936906,41997.044172,45162.037109
USD,SDD,7,2021,44851.012777,44571.998475,45382.316248
USD,SDD,8,2021,44554.373942,44195.661596,44768.523818
USD,SDD,9,2021,44211.080160,44004.185399,44460.182957
USD,SDD,10,2021,44071.185474,43939.833061,44300.291383
USD,SDD,11,2021,43884.075043,43710.865845,44188.170240
USD,SDD,12,2021,43764.940045,43656.255516,43919.046094
USD,SDG,1,2021,55.232373,55.000000,55.391355
USD,SDG,2,2021,103.292815,55.049995,375.914846
USD,SDG,3,2021,379.742853,375.251003,381.904467
USD,SDG,4,2021,381.869139,380.247788,388.251045
USD,SDG,5,2021,406.755909,390.278853,419.563952
USD,SDG,6,2021,434.599369,419.970442,451.620371
USD,SDG,7,2021,448.510128,445.719985,453.823162
USD,SDG,8,2021,445.543739,441.956616,447.685238
USD,SDG,9,2021,442.110802,440.041854,444.601830
USD,SDG,10,2021,440.711855,439.398331,443.002914
USD,SDG,11,2021,438.840750,437.108658,441.881702
USD,SDG,12,2021,437.649400,436.562555,439.190461
USD,SDP,1,2021,55232.373475,55000.000000,55391.354727
USD,SDP,2,2021,103292.814772,55049.995059,375914.845808
USD,SDP,3,2021,379742.853266,375251.003070,381904.467377
USD,SDP,4,2021,381869.138776,380247.788253,388251.044529
USD,SDP,5,2021,406755.909142,390278.853371,419563.952135
USD,SDP,6,2021,434599.369061,419970.441718,451620.371087
USD,SDP,7,2021,448510.127772,445719.984755,453823.162480
USD,SDP,8,2021,445543.739423,441956.615960,447685.238176
USD,SDP,9,2021,442110.801597,440041.853990,444601.829568
USD,SDP,10,2021,440711.854742,439398.330614,443002.913827
USD,SDP,11,2021,438840.750430,437108.658450,441881.702405
USD,SDP,12,2021,437649.400450,436562.555163,439190.460940
USD,SEK,1,2021,8.294999,8.157967,8.416777
USD,SEK,2,2021,8.339479,8.234601,8.449316
USD,SEK,3,2021,8.546889,8.403884,8.732026
USD,SEK,4,2021,8.484064,8.337291,8.747914
USD,SEK,5,2021,8.354674,8.263046,8.491878
USD,SEK,6,2021,8.399219,8.248872,8.600605
USD,SEK,7,2021,8.626463,8.548374,8.714346
USD,SEK,8,2021,8.678400,8.573953,8.847828
USD,SEK,9,2021,8.641604,8.559444,8.781674
USD,SEK,10,2021,8.667782,8.533104,8.805060
USD,SEK,11,2021,8.803710,8.529949,9.125842
USD,SEK,12,2021,9.087827,9.038115,9.146968
USD,SGD,1,2021,1.326109,1.316745,1.333140
USD,SGD,2,2021,1.327557,1.318609,1.337979
USD,SGD,3,2021,1.342559,1.330955,1.348053
USD,SGD,4,2021,1.333623,1.325418,1.345224
USD,SGD,5,2021,1.329900,1.322023,1.337077
USD,SGD,6,2021,1.333363,1.322618,1.345973
USD,SGD,7,2021,1.355030,1.344822,1.367992
USD,SGD,8,2021,1.354719,1.343333,1.363030
USD,SGD,9,2021,1.347860,1.338316,1.361085
USD,SGD,10,2021,1.350929,1.344144,1.361289
USD,SGD,11,2021,1.356941,1.347586,1.370118
USD,SGD,12,2021,1.362686,1.349020,1.369764
USD,SHP,1,2021,0.733442,0.728271,0.741881
USD,SHP,2,2021,0.721383,0.706814,0.733503
USD,SHP,3,2021,0.721703,0.715766,0.729387
USD,SHP,4,2021,0.722340,0.716082,0.728954
USD,SHP,5,2021,0.710217,0.703633,0.721820
USD,SHP,6,2021,0.712869,0.705301,0.722981
USD,SHP,7,2021,0.724206,0.716004,0.734989
USD,SHP,8,2021,0.724522,0.717806,0.734727
USD,SHP,9,2021,0.727997,0.720041,0.743182
USD,SHP,10,2021,0.730040,0.723080,0.738388
USD,SHP,11,2021,0.742882,0.730480,0.751092
USD,SHP,12,2021,0.750860,0.740515,0.758023
USD,SIT,1,2021,196.903673,194.229211,198.640584
USD,SIT,2,2021,198.088744,196.024540,199.983310
USD,SIT,3,2021,201.405303,198.821870,204.383795
USD,SIT,4,2021,200.063076,197.576057,204.018389
USD,SIT,5,2021,197.308323,195.401174,199.616826
USD,SIT,6,2021,198.941131,196.024540,201.649276
USD,SIT,7,2021,202.712028,201.530569,203.671596
USD,SIT,8,2021,203.576003,201.615346,205.329449
USD,SIT,9,2021,203.605510,201.853100,206.960877
USD,SIT,10,2021,206.561362,205.611326,207.624329
USD,SIT,11,2021,209.981096,206.532793,213.849723
USD,SIT,12,2021,212.000749,211.341388,212.899787
USD,SKK,1,2021,24.753464,24.417248,24.971817
USD,SKK,2,2021,24.902443,24.642945,25.140616
USD,SKK,3,2021,25.319380,24.994607,25.693817
USD,SKK,4,2021,25.150644,24.837992,25.647880
USD,SKK,5,2021,24.804334,24.564579,25.094544
USD,SKK,6,2021,25.009600,24.642945,25.350050
USD,SKK,7,2021,25.483653,25.335127,25.604284
USD,SKK,8,2021,25.592266,25.345785,25.812698
USD,SKK,9,2021,25.595976,25.375674,26.017791
USD,SKK,10,2021,25.967566,25.848134,26.101196
USD,SKK,11,2021,26.397473,25.963975,26.883812
USD,SKK,12,2021,26.651371,26.568480,26.764392
USD,SLL,1,2021,10172.745648,10100.293701,10269.599548
USD,SLL,2,2021,10200.822649,10155.564491,10260.723127
USD,SLL,3,2021,10211.668012,10162.536432,10250.979361
USD,SLL,4,2021,10221.305259,10185.351735,10258.604956
USD,SLL,5,2021,10244.426031,10221.881354,10292.889968
USD,SLL,6,2021,10248.216934,10200.955185,10283.352411
USD,SLL,7,2021,10261.289843,10230.181612,10297.635218
USD,SLL,8,2021,10264.074412,10221.640977,10338.530968
USD,SLL,9,2021,10429.970258,10305.751851,10583.614640
USD,SLL,10,2021,10659.195479,10575.127694,10841.137979
USD,SLL,11,2021,10973.267605,10780.017743,11137.113991
USD,SLL,12,2021,11225.120998,11117.921140,11378.804350
USD,SOS,1,2021,572.100000,571.000000,573.000000
USD,SOS,2,2021,572.100000,571.000000,573.000000
USD,SOS,3,2021,572.689847,571.000000,584.866489
USD,SOS,4,2021,573.343158,571.000000,585.830516
USD,SOS,5,2021,572.770380,571.000000,586.177974
USD,SOS,6,2021,572.090909,571.000000,573.000000
USD,SOS,7,2021,579.265558,571.000000,587.718842
USD,SOS,8,2021,584.848590,583.381678,586.554769
USD,SOS,9,2021,585.009707,583.728700,586.450951
USD,SOS,10,2021,584.996034,582.536475,589.322947
USD,SOS,11,2021,584.939634,582.811793,586.795861
USD,SOS,12,2021,584.400672,573.780330,586.917725
USD,SPL,1,2021,0.166667,0.166667,0.166667
USD,SPL,2,2021,0.166667,0.166667,0.166667
USD,SPL,3,2021,0.166667,0.166667,0.166667
USD,SPL,4,2021,0.166667,0.166667,0.166667
USD,SPL,5,2021,0.166667,0.166667,0.166667
USD,SPL,6,2021,0.166667,0.166667,0.166667
USD,SPL,7,2021,0.166667,0.166667,0.166667
USD,SPL,8,2021,0.166667,0.166667,0.166667
USD,SPL,9,2021,0.166667,0.166667,0.166667
USD,SPL,10,2021,0.166667,0.166667,0.166667
USD,SPL,11,2021,0.166667,0.166667,0.166667
USD,SPL,12,2021,0.166667,0.166667,0.166667
USD,SRD,1,2021,14.018500,14.010000,14.020000
USD,SRD,2,2021,14.015000,14.010000,14.020000
USD,SRD,3,2021,14.028740,14.010000,14.150775
USD,SRD,4,2021,14.030024,14.010000,14.149913
USD,SRD,5,2021,14.017063,14.010000,14.158320
USD,SRD,6,2021,19.335774,14.010000,21.200000
USD,SRD,7,2021,21.146507,20.860000,21.404866
USD,SRD,8,2021,21.393613,21.279329,21.495938
USD,SRD,9,2021,21.353691,21.221185,21.452823
USD,SRD,10,2021,21.427561,21.331220,21.580198
USD,SRD,11,2021,21.505971,21.424328,21.580994
USD,SRD,12,2021,21.166522,19.436888,21.587436
USD,SRG,1,2021,14018.500000,14010.000000,14020.000000
USD,SRG,2,2021,14015.000000,14010.000000,14020.000000
USD,SRG,3,2021,14028.740425,14010.000000,14150.774778
USD,SRG,4,2021,14030.024114,14010.000000,14149.912979
USD,SRG,5,2021,14017.062878,14010.000000,14158.320439
USD,SRG,6,2021,19335.774250,14010.000000,21200.000000
USD,SRG,7,2021,21146.507331,20860.000000,21404.865662
USD,SRG,8,2021,21393.613165,21279.329052,21495.937948
USD,SRG,9,2021,21353.691397,21221.185098,21452.822877
USD,SRG,10,2021,21427.560626,21331.220479,21580.197533
USD,SRG,11,2021,21505.970749,21424.328267,21580.993709
USD,SRG,12,2021,21166.521606,19436.888260,21587.436352
USD,STD,1,2021,20130.779464,19857.351272,20308.355438
USD,STD,2,2021,20251.937176,20040.899796,20445.631311
USD,STD,3,2021,20591.011199,20326.889571,20895.522388
USD,STD,4,2021,20453.786323,20199.521807,20858.164482
USD,STD,5,2021,20172.149500,19977.168950,20408.163265
USD,STD,6,2021,20339.082457,20040.899796,20615.954224
USD,STD,7,2021,20724.606466,20603.818014,20822.709502
USD,STD,8,2021,20812.936423,20612.485277,20992.202896
USD,STD,9,2021,20815.953104,20636.792453,21158.994732
USD,STD,10,2021,21118.149580,21021.021021,21226.823774
USD,STD,11,2021,21467.771887,21115.228820,21863.287525
USD,STD,12,2021,21674.254512,21606.843637,21766.169154
USD,SVC,1,2021,8.745362,8.723911,8.779118
USD,SVC,2,2021,8.747942,8.717410,8.776344
USD,SVC,3,2021,8.747923,8.727490,8.764497
USD,SVC,4,2021,8.750171,8.732143,8.778779
USD,SVC,5,2021,8.753945,8.735142,8.794029
USD,SVC,6,2021,8.756789,8.718125,8.793507
USD,SVC,7,2021,8.753874,8.729857,8.791032
USD,SVC,8,2021,8.748916,8.725400,8.775131
USD,SVC,9,2021,8.750879,8.735940,8.772199
USD,SVC,10,2021,8.750860,8.729663,8.799099
USD,SVC,11,2021,8.749490,8.730437,8.774437
USD,SVC,12,2021,8.753102,8.730324,8.788537
USD,SYP,1,2021,512.522770,511.159708,514.550605
USD,SYP,2,2021,512.639258,510.917427,514.273563
USD,SYP,3,2021,771.699041,511.512497,1259.051141
USD,SYP,4,2021,1257.607484,1255.230841,1261.029180
USD,SYP,5,2021,1258.105709,1255.686179,1264.062834
USD,SYP,6,2021,1258.613625,1253.352293,1264.093692
USD,SYP,7,2021,1258.143093,1254.934612,1263.209116
USD,SYP,8,2021,1257.358990,1253.886943,1260.706646
USD,SYP,9,2021,1257.557687,1254.705958,1260.692741
USD,SYP,10,2021,1257.345413,1253.822137,1264.100804
USD,SYP,11,2021,1256.740479,1253.942871,1260.987245
USD,SYP,12,2021,2076.179740,1255.264305,2522.202393
USD,SZL,1,2021,15.102156,14.556903,15.401204
USD,SZL,2,2021,14.784597,14.401990,15.113579
USD,SZL,3,2021,14.995860,14.723577,15.499895
USD,SZL,4,2021,14.406970,14.161040,14.747936
USD,SZL,5,2021,14.077354,13.711138,14.460383
USD,SZL,6,2021,13.898787,13.500831,14.318256
USD,SZL,7,2021,14.516263,14.225670,14.864309
USD,SZL,8,2021,14.791978,14.352094,15.271132
USD,SZL,9,2021,14.542375,14.084746,15.146956
USD,SZL,10,2021,14.873226,14.508288,15.203363
USD,SZL,11,2021,15.460899,14.366804,16.244100
USD,SZL,12,2021,15.871031,15.545249,16.155483
USD,THB,1,2021,30.012458,29.869876,30.140086
USD,THB,2,2021,30.010950,29.860048,30.359706
USD,THB,3,2021,30.787930,30.229818,31.269909
USD,THB,4,2021,31.347629,31.160404,31.589610
USD,THB,5,2021,31.279059,31.069932,31.469983
USD,THB,6,2021,31.440847,31.064742,32.104643
USD,THB,7,2021,32.640018,32.049815,32.960203
USD,THB,8,2021,33.092937,32.219875,33.460160
USD,THB,9,2021,33.067945,32.329695,33.885361
USD,THB,10,2021,33.455183,33.100362,33.890140
USD,THB,11,2021,33.093675,32.639929,33.690047
USD,THB,12,2021,33.555844,33.244747,33.890316
USD,TJS,1,2021,11.371350,11.299615,11.433438
USD,TJS,2,2021,11.392057,11.353096,11.428586
USD,TJS,3,2021,11.394275,11.364962,11.414740
USD,TJS,4,2021,11.402658,11.380920,11.439230
USD,TJS,5,2021,11.406746,11.337877,11.462042
USD,TJS,6,2021,11.413614,11.362749,11.462989
USD,TJS,7,2021,11.409996,11.378440,11.457687
USD,TJS,8,2021,11.399171,11.322379,11.436935
USD,TJS,9,2021,11.336720,11.316439,11.363642
USD,TJS,10,2021,11.296553,11.219267,11.330556
USD,TJS,11,2021,11.278860,11.221278,11.327235
USD,TJS,12,2021,11.294837,11.261533,11.338532
USD,TMM,1,2021,16942.500000,16750.000000,17050.000000
USD,TMM,2,2021,16780.000000,16750.000000,16800.000000
USD,TMM,3,2021,16771.739130,16750.000000,16800.000000
USD,TMM,4,2021,16775.000000,16750.000000,16800.000000
USD,TMM,5,2021,16773.809524,16750.000000,16800.000000
USD,TMM,6,2021,16772.727273,16650.000000,16800.000000
USD,TMM,7,2021,17083.924117,16750.000000,17581.327554
USD,TMM,8,2021,17516.377469,17451.583806,17572.999745
USD,TMM,9,2021,17539.616057,17477.072250,17593.522045
USD,TMM,10,2021,17586.058363,17481.082009,18773.405722
USD,TMM,11,2021,17509.560696,17408.101572,17586.373845
USD,TMM,12,2021,17528.075890,17462.792340,17577.856260
USD,TMT,1,2021,3.388500,3.350000,3.410000
USD,TMT,2,2021,3.356000,3.350000,3.360000
USD,TMT,3,2021,3.354348,3.350000,3.360000
USD,TMT,4,2021,3.355000,3.350000,3.360000
USD,TMT,5,2021,3.354762,3.350000,3.360000
USD,TMT,6,2021,3.354545,3.330000,3.360000
USD,TMT,7,2021,3.416785,3.350000,3.516266
USD,TMT,8,2021,3.503275,3.490317,3.514600
USD,TMT,9,2021,3.507923,3.495414,3.518704
USD,TMT,10,2021,3.517212,3.496216,3.754681
USD,TMT,11,2021,3.501912,3.481620,3.517275
USD,TMT,12,2021,3.505615,3.492558,3.515571
USD,TND,1,2021,2.692475,2.679000,2.708500
USD,TND,2,2021,2.705325,2.688000,2.712500
USD,TND,3,2021,2.750090,2.706000,2.774500
USD,TND,4,2021,2.752983,2.730000,2.798506
USD,TND,5,2021,2.728261,2.715000,2.750500
USD,TND,6,2021,2.748087,2.718500,2.783500
USD,TND,7,2021,2.784058,2.770500,2.802466
USD,TND,8,2021,2.785468,2.768818,2.815567
USD,TND,9,2021,2.795470,2.784301,2.808864
USD,TND,10,2021,2.825033,2.805452,2.838024
USD,TND,11,2021,2.855221,2.813807,2.897755
USD,TND,12,2021,2.878696,2.861680,2.890203
USD,TOP,1,2021,2.258230,2.217300,2.291100
USD,TOP,2,2021,2.275415,2.249800,2.300600
USD,TOP,3,2021,2.261257,2.249800,2.289500
USD,TOP,4,2021,2.261740,2.249800,2.285300
USD,TOP,5,2021,2.244099,2.225700,2.265485
USD,TOP,6,2021,2.224223,2.202600,2.250300
USD,TOP,7,2021,2.256826,2.246200,2.269811
USD,TOP,8,2021,2.263935,2.246317,2.288203
USD,TOP,9,2021,2.253502,2.239183,2.276445
USD,TOP,10,2021,2.252635,2.227853,2.271040
USD,TOP,11,2021,2.257147,2.233432,2.288656
USD,TOP,12,2021,2.285048,2.271311,2.294829
USD,TRL,1,2021,7399750.636859,7314765.985498,7505470.822281
USD,TRL,2,2021,7090912.725504,6949271.764316,7438990.182328
USD,TRL,3,2021,7675084.014633,7232639.176968,8329784.515799
USD,TRL,4,2021,8175284.946768,8067078.257968,8340377.921432
USD,TRL,5,2021,8385570.875255,8258279.234119,8598089.276890
USD,TRL,6,2021,8618794.190441,8370211.360634,8786729.459255
USD,TRL,7,2021,8593110.488014,8408460.179968,8693225.069779
USD,TRL,8,2021,8477077.207519,8307419.300321,8659071.513910
USD,TRL,9,2021,8555928.300112,8267938.544656,8893773.210122
USD,TRL,10,2021,9206080.382687,8836026.125816,9672670.860984
USD,TRL,11,2021,10731657.599335,9518224.218345,13142831.998592
USD,TRL,12,2021,13833595.467124,11187002.652520,17780005.322452
USD,TRY,1,2021,7.399751,7.314766,7.505471
USD,TRY,2,2021,7.090913,6.949272,7.438990
USD,TRY,3,2021,7.675084,7.232639,8.329785
USD,TRY,4,2021,8.175285,8.067078,8.340378
USD,TRY,5,2021,8.385571,8.258279,8.598089
USD,TRY,6,2021,8.618794,8.370211,8.786729
USD,TRY,7,2021,8.593110,8.408460,8.693225
USD,TRY,8,2021,8.477077,8.307419,8.659072
USD,TRY,9,2021,8.555928,8.267939,8.893773
USD,TRY,10,2021,9.206080,8.836026,9.672671
USD,TRY,11,2021,10.731658,9.518224,13.142832
USD,TRY,12,2021,13.833595,11.187003,17.780005
USD,TTD,1,2021,6.786490,6.756638,6.826969
USD,TTD,2,2021,6.784692,6.761086,6.802231
USD,TTD,3,2021,6.789968,6.770068,6.805919
USD,TTD,4,2021,6.790413,6.771023,6.811561
USD,TTD,5,2021,6.794419,6.781235,6.828589
USD,TTD,6,2021,6.789208,6.699246,6.817437
USD,TTD,7,2021,6.792242,6.765928,6.821204
USD,TTD,8,2021,6.789739,6.762882,6.803666
USD,TTD,9,2021,6.793005,6.778349,6.813105
USD,TTD,10,2021,6.791142,6.763091,6.804497
USD,TTD,11,2021,6.787227,6.768636,6.810482
USD,TTD,12,2021,6.794759,6.754839,6.824519
USD,TVD,1,2021,1.295261,1.282542,1.316186
USD,TVD,2,2021,1.289957,1.252924,1.315759
USD,TVD,3,2021,1.297999,1.282175,1.317404
USD,TVD,4,2021,1.297703,1.282381,1.319598
USD,TVD,5,2021,1.288768,1.268223,1.300939
USD,TVD,6,2021,1.308448,1.289097,1.333978
USD,TVD,7,2021,1.347152,1.320578,1.366718
USD,TVD,8,2021,1.369248,1.349127,1.402879
USD,TVD,9,2021,1.366794,1.344424,1.390016
USD,TVD,10,2021,1.350648,1.327179,1.378704
USD,TVD,11,2021,1.368282,1.330109,1.399610
USD,TVD,12,2021,1.396099,1.375860,1.420572
USD,TWD,1,2021,27.990282,27.930593,28.118233
USD,TWD,2,2021,27.948375,27.821342,28.094672
USD,TWD,3,2021,28.269495,27.792604,28.644435
USD,TWD,4,2021,28.214419,27.813010,28.552033
USD,TWD,5,2021,27.908750,27.560427,28.108973
USD,TWD,6,2021,27.797024,27.610353,28.040342
USD,TWD,7,2021,28.004487,27.884037,28.226771
USD,TWD,8,2021,27.864933,27.645345,28.040106
USD,TWD,9,2021,27.715646,27.597473,27.838755
USD,TWD,10,2021,27.937261,27.770347,28.119299
USD,TWD,11,2021,27.806154,27.694086,27.917487
USD,TWD,12,2021,27.757211,27.579735,27.925919
USD,TZS,1,2021,2318.350982,2312.099974,2327.676676
